4A	1216966	1217686	3.5	296160	296466	color=vvdgreen
RA	1417494	1418057	3.1	1538275	1539155	color=vvdgreen
1A	2474022	2475199	3.5	962271	964079	color=vvdgreen
1A	36853	37581	3.6	27270	28222	color=vvdgreen
1A	36853	37581	3.6	27210	27891	color=vvdgreen
1A	561856	562073	3.6	871826	872504	color=vvdgreen
2A	113634	115183	3.2	99106	99893	color=vvdgreen
7A	57601	58595	3.7	158656	159995	color=vvdgreen
7A	57601	58595	3.7	158630	160119	color=vvdgreen
1A	573159	573392	3.6	883301	883917	color=vvdgreen
1A	573159	573392	3.6	890872	891304	color=vvdgreen
4A	227084	227722	3.1	66592	67041	color=vvdgreen
2A	576549	577480	3.2	626283	626603	color=vvdgreen
3A	272993	273195	3.3	142536	143550	color=vvdgreen
1A	1001067	1001268	3.6	475355	475937	color=vvdgreen
6A	730379	730589	3.2	2277727	2278981	color=vvdgreen
2A	260358	260563	5809	2994106	2994722	color=acen
RA	1287840	1289887	5809	1029680	1029891	color=acen
RA	1287840	1289887	5809	1034649	1035000	color=acen
1A	3134795	3135066	6110	119183	119475	color=acen
RA	376672	376883	5807	624393	625012	color=acen
1A	344949	345469	5569	1983743	1984074	color=acen
2A	404064	404463	5809	2587013	2587262	color=acen
2A	404064	404463	5809	2586898	2588159	color=acen
3A	1063296	1063900	6372	1272280	1272811	color=acen
3A	1063296	1063900	6372	1272206	1273388	color=acen
1A	984464	984694	5569	1186681	1187072	color=acen
1A	116167	116549	5569	1283386	1284018	color=acen
5A	971203	971568	5569	170691	171140	color=acen
6A	473033	473540	5504	325682	326157	color=acen
5A	353116	353386	6139	411680	412194	color=acen
4A	376397	379025	6372	114589	116016	color=acen
4A	376397	379025	6372	114902	116654	color=acen
2A	1187238	1189179	5809	2038766	2039482	color=acen
2A	1187238	1189179	5809	2038824	2039579	color=acen
1A	2064894	2065500	5809	1608780	1609112	color=acen
1A	2064894	2065500	5809	1613409	1613620	color=acen
1A	2064894	2065500	5809	1600009	1600348	color=acen
1A	2064894	2065500	5809	1612906	1613194	color=acen
1A	2302435	2303250	5809	1554934	1555602	color=acen
6A	483919	486091	5504	350154	351271	color=acen
6A	483919	486091	5504	349796	350010	color=acen
1A	2631415	2631648	5807	1148968	1149275	color=acen
4A	375485	376183	6372	114589	116016	color=acen
4A	375485	376183	6372	114902	116654	color=acen
3A	207790	209028	5569	522085	522319	color=acen
RA	1061081	1061295	5809	797296	797591	color=acen
RA	1061081	1061295	5809	796849	797173	color=acen
4A	709859	710436	6372	744508	744717	color=acen
4A	1078815	1079190	6372	653281	653554	color=acen
1A	344076	344755	5569	1983743	1984074	color=acen
RA	858544	859345	5809	472784	473648	color=acen
RA	858544	859345	5809	472939	473417	color=acen
1A	1194210	1194531	5569	1576013	1576339	color=acen
RA	945755	945973	5809	398845	399103	color=acen
RA	945755	945973	5809	397313	397622	color=acen
3A	532003	532205	5569	660124	660662	color=acen
1A	173617	173965	5569	2141401	2141725	color=acen
1A	534360	535086	5569	1426066	1426293	color=acen
6A	250460	250680	5504	660041	660653	color=acen
4A	798298	798544	6372	812943	813386	color=acen
4A	798298	798544	6372	812403	812642	color=acen
3A	1305352	1305576	5807	1659758	1660384	color=acen
3A	1305352	1305576	5807	1659203	1659835	color=acen
RA	1546118	1546997	5809	868656	869163	color=acen
2A	1652926	1654154	5807	1295598	1295914	color=acen
2A	1652926	1654154	5807	1296286	1296490	color=acen
RA	2161355	2161681	5809	95005	95295	color=acen
RA	2161355	2161681	5809	106181	106652	color=acen
RA	1120742	1120975	5809	661427	662186	color=acen
2A	744837	747015	5809	2458553	2458987	color=acen
3A	1548508	1548978	5807	1974397	1974889	color=acen
3A	477749	478584	6372	1133514	1134106	color=acen
1A	21736	22151	5569	2019570	2019841	color=acen
6A	90557	90792	5504	860247	861232	color=acen
6A	90557	90792	5504	859266	859791	color=acen
4A	66882	67823	6372	621119	621455	color=acen
4A	66882	67823	6372	619735	620004	color=acen
RA	201828	202073	5807	223972	224291	color=acen
1A	2502611	2503086	5809	1707449	1709043	color=acen
2A	243351	243592	5809	2983264	2983513	color=acen
6A	365543	365892	5504	624113	624632	color=acen
6A	365543	365892	5504	618538	618788	color=acen
6A	365543	365892	5504	618504	618753	color=acen
6A	91125	92428	5504	860247	861232	color=acen
6A	91125	92428	5504	859266	859791	color=acen
RA	1659113	1660459	6110	378839	379104	color=acen
6A	37349	37556	5504	812899	815313	color=acen
6A	37349	37556	5504	811870	814500	color=acen
RA	976079	976822	5809	1086794	1087230	color=acen
5A	912801	913738	6139	494251	494672	color=acen
5A	912801	913738	6139	494361	494654	color=acen
2A	549521	550284	5809	2648007	2648432	color=acen
1A	816538	817347	5569	1100684	1101876	color=acen
1A	816538	817347	5569	1099723	1101548	color=acen
RA	1305270	1306755	5809	1012468	1013106	color=acen
RA	1305270	1306755	5809	1013243	1013582	color=acen
5A	850979	852697	5806	713023	716116	color=acen
5A	850979	852697	5806	712674	715287	color=acen
2A	1203102	1203426	5809	2130146	2130868	color=acen
RA	2109326	2110497	5809	169759	170239	color=acen
RA	2109326	2110497	5809	167195	167395	color=acen
3A	546697	547083	5569	646980	647491	color=acen
3A	1303620	1305222	5807	1659758	1660384	color=acen
3A	1303620	1305222	5807	1659203	1659835	color=acen
RA	2061385	2061678	6110	251572	252265	color=acen
RA	2061385	2061678	6110	250587	251472	color=acen
RA	2061385	2061678	6110	250773	251185	color=acen
RA	2108958	2109236	5809	169759	170239	color=acen
RA	2108958	2109236	5809	167195	167395	color=acen
1A	1045902	1046351	5569	1699510	1699897	color=acen
3A	1085843	1086719	6372	1250672	1252827	color=acen
3A	1085843	1086719	6372	1250642	1251915	color=acen
7A	514252	514556	6110	593334	593555	color=acen
4A	601385	602336	6372	183288	184048	color=acen
4A	601385	602336	6372	183328	183867	color=acen
2A	68622	68957	5809	2847499	2847982	color=acen
2A	2022111	2024010	6372	1586839	1588918	color=acen
2A	2022111	2024010	6372	1587090	1588949	color=acen
1A	1607514	1608450	5809	1827403	1828608	color=acen
1A	2160160	2160774	5807	767135	767491	color=acen
1A	2160160	2160774	5807	767000	767366	color=acen
1A	2160160	2160774	5807	766450	766666	color=acen
1A	2566847	2567125	5807	1010849	1011068	color=acen
1A	2566847	2567125	5807	1017467	1018602	color=acen
1A	2567289	2568044	5807	1010849	1011068	color=acen
1A	2567289	2568044	5807	1017467	1018602	color=acen
4A	1451970	1454982	6139	250382	250668	color=acen
2A	745912	746758	5809	2458553	2458987	color=acen
4A	1137754	1138647	6372	692136	692746	color=acen
2A	829500	829712	5809	2422013	2423590	color=acen
2A	250487	252542	5809	2994106	2994722	color=acen
2A	1048391	1048597	5809	2167985	2168367	color=acen
4A	100698	100972	6372	544363	544772	color=acen
4A	100698	100972	6372	543872	544199	color=acen
7A	681950	682154	6110	906148	906360	color=acen
7A	681950	682154	6110	903711	906052	color=acen
RA	976321	977062	5809	1086794	1087230	color=acen
1A	3040563	3041174	5809	695443	695823	color=acen
1A	3040563	3041174	5809	702255	702475	color=acen
3A	1759165	1761003	5807	1873400	1875579	color=acen
3A	1759165	1761003	5807	1870901	1871253	color=acen
3A	1759165	1761003	5807	1871420	1872128	color=acen
2A	177109	177509	5809	2932895	2933238	color=acen
2A	177109	177509	5809	2932973	2933603	color=acen
6A	250943	251491	5504	660041	660653	color=acen
4A	1137426	1138069	6372	692136	692746	color=acen
2A	470742	471037	5809	2316043	2316339	color=acen
2A	470742	471037	5809	2316125	2316339	color=acen
1A	2003598	2004711	6110	207055	207651	color=acen
1A	1593168	1594635	5809	1842127	1843284	color=acen
1A	1593168	1594635	5809	1841312	1841867	color=acen
RA	660763	660985	5807	38455	39231	color=acen
RA	660763	660985	5807	38559	39243	color=acen
2A	1574893	1577223	5569	812971	813277	color=acen
2A	2063312	2064490	6372	1655168	1655919	color=acen
1A	164398	164617	5569	2104361	2104684	color=acen
1A	164398	164617	5569	2103616	2103884	color=acen
1A	983925	984381	5569	1186681	1187072	color=acen
3A	27611	27817	6139	937495	937734	color=acen
3A	27611	27817	6139	935154	937412	color=acen
3A	27611	27817	6139	935245	937457	color=acen
3A	1761304	1761741	5807	1870901	1871253	color=acen
3A	1761304	1761741	5807	1871420	1872128	color=acen
2A	671727	672602	5809	2529953	2531153	color=acen
2A	671727	672602	5809	2529435	2529848	color=acen
4A	1219367	1220912	6139	112713	114005	color=acen
4A	1219367	1220912	6139	109927	110605	color=acen
4A	1219367	1220912	6139	109297	111460	color=acen
2A	1567566	1567986	5569	812971	813277	color=acen
RA	1330316	1330780	5809	989081	989651	color=acen
2A	1200577	1201735	5809	2130146	2130868	color=acen
2A	1433375	1433948	6372	1511270	1511611	color=acen
1A	116852	117277	5569	1283386	1284018	color=acen
3A	592146	592474	5569	483464	484162	color=acen
3A	592146	592474	5569	493845	495168	color=acen
1A	456109	456357	5569	1328079	1329292	color=acen
RA	1391888	1392293	5809	599586	599918	color=acen
RA	1391888	1392293	5809	599645	599959	color=acen
RA	1288615	1290617	5809	1029680	1029891	color=acen
RA	1288615	1290617	5809	1034649	1035000	color=acen
1A	1772278	1772512	5809	1424332	1426185	color=acen
RA	1305108	1306966	5809	1012468	1013106	color=acen
RA	1305108	1306966	5809	1013243	1013582	color=acen
5A	740619	740935	5806	589066	589288	color=acen
RA	1638641	1638922	5809	377713	378738	color=acen
1A	817810	820619	5569	1100684	1101876	color=acen
1A	817810	820619	5569	1099723	1101548	color=acen
2A	386034	386500	5809	2564891	2565226	color=acen
7A	243270	243934	5806	72188	72659	color=acen
2A	179758	180367	5809	2932895	2933238	color=acen
2A	179758	180367	5809	2932973	2933603	color=acen
3A	1509654	1510814	5807	1956166	1956695	color=acen
5A	851076	854089	5806	713023	716116	color=acen
5A	851076	854089	5806	712674	715287	color=acen
5A	423716	423956	5806	810473	810891	color=acen
5A	423716	423956	5806	810371	810974	color=acen
RA	95022	95272	5807	92296	92756	color=acen
RA	78403	79348	5807	104059	105697	color=acen
RA	78403	79348	5807	101704	103351	color=acen
1A	1286374	1287071	5569	837741	838290	color=acen
1A	1286374	1287071	5569	837438	837653	color=acen
3A	580517	580775	5569	483464	484162	color=acen
RA	803888	804606	5807	456814	457461	color=acen
RA	803888	804606	5807	457425	457634	color=acen
RA	1219098	1219719	5809	1101942	1102217	color=acen
RA	1219098	1219719	5809	1103660	1104158	color=acen
1A	308751	309062	5569	1961185	1961467	color=acen
1A	308751	309062	5569	1961212	1961427	color=acen
RA	1212852	1213416	5809	1109041	1109399	color=acen
RA	1212852	1213416	5809	1108327	1109127	color=acen
5A	351250	353056	6139	411680	412194	color=acen
1A	1606756	1607009	5809	1827403	1828608	color=acen
6A	37897	38189	5504	812899	815313	color=acen
6A	37897	38189	5504	811870	814500	color=acen
6A	181203	182418	5504	711913	713044	color=acen
6A	181203	182418	5504	716427	716697	color=acen
1A	3086994	3087284	6110	51789	52032	color=acen
5A	579449	580062	5569	232507	232763	color=acen
1A	222105	224107	5569	2087923	2088575	color=acen
1A	223857	224061	5569	2087923	2088575	color=acen
1A	116457	116714	5569	1283386	1284018	color=acen
RA	1863863	1864104	5809	1148505	1149065	color=acen
4A	1438996	1439349	6139	250382	250668	color=acen
5A	579843	580575	5569	232507	232763	color=acen
7A	514633	515609	6110	593334	593555	color=acen
6A	483840	485796	5504	350154	351271	color=acen
6A	483840	485796	5504	349796	350010	color=acen
6A	483840	485796	5504	349663	351544	color=acen
1A	3050875	3051134	5809	705155	706242	color=acen
1A	3050875	3051134	5809	702255	702475	color=acen
7A	709457	709793	6110	895482	896755	color=acen
6A	483120	483628	5504	349796	350010	color=acen
6A	483120	483628	5504	349663	351544	color=acen
1A	172940	173198	5569	2141401	2141725	color=acen
RA	79643	81293	5807	104059	105697	color=acen
RA	79643	81293	5807	101704	103351	color=acen
1A	2846853	2847391	5807	430568	431720	color=acen
2A	669645	672552	5809	2529953	2531153	color=acen
1A	277728	278109	5569	1937075	1937974	color=acen
1A	277728	278109	5569	1933019	1933419	color=acen
1A	277728	278109	5569	1936904	1938036	color=acen
1A	926424	926634	5569	1147326	1147613	color=acen
5A	741219	741737	5806	589066	589288	color=acen
RA	69028	71797	5807	110744	112640	color=acen
RA	1935383	1935591	6110	308897	309467	color=acen
RA	2157173	2159308	5809	106181	106652	color=acen
4A	226327	227669	6372	288920	289546	color=acen
4A	226327	227669	6372	293004	293262	color=acen
2A	131582	131844	5809	2793768	2793976	color=acen
RA	410328	410550	5807	199852	200145	color=acen
1A	564559	565505	5569	1406818	1407174	color=acen
1A	564559	565505	5569	1406491	1407350	color=acen
6A	325434	326683	5504	591204	592612	color=acen
6A	325434	326683	5504	592728	593014	color=acen
5A	592879	594382	5569	256879	257242	color=acen
1A	1475090	1475400	5809	1923761	1924358	color=acen
1A	1475090	1475400	5809	1923660	1924471	color=acen
4A	602028	602705	6372	183288	184048	color=acen
4A	602028	602705	6372	183328	183867	color=acen
RA	1062055	1062604	5809	797296	797591	color=acen
RA	1062055	1062604	5809	796849	797173	color=acen
2A	669821	671329	5809	2529953	2531153	color=acen
2A	669821	671329	5809	2529435	2529848	color=acen
1A	2001470	2003148	6110	207055	207651	color=acen
6A	250438	250678	5504	660041	660653	color=acen
RA	1597049	1597265	6110	367276	367495	color=acen
4A	55339	56237	6372	611225	611644	color=acen
1A	1046570	1048073	5569	1699510	1699897	color=acen
1A	1046570	1048073	5569	1702174	1702591	color=acen
2A	1187297	1188896	5809	2038766	2039482	color=acen
2A	1187297	1188896	5809	2038824	2039579	color=acen
2A	1304287	1304721	5569	1009175	1009579	color=acen
2A	1304287	1304721	5569	1009005	1009598	color=acen
3A	379410	379663	6139	744283	744770	color=acen
3A	1759095	1760141	5807	1873400	1875579	color=acen
3A	1759095	1760141	5807	1871420	1872128	color=acen
RA	376148	376443	5807	624393	625012	color=acen
1A	281123	282118	5569	1937075	1937974	color=acen
1A	281123	282118	5569	1936904	1938036	color=acen
RA	1003516	1003951	5809	853869	854497	color=acen
RA	1003516	1003951	5809	853815	854590	color=acen
2A	1471079	1471984	6372	1460363	1460976	color=acen
2A	1471079	1471984	6372	1462132	1462982	color=acen
6A	473206	473620	5504	325682	326157	color=acen
1A	846143	846596	5569	1528766	1529685	color=acen
5A	123711	124618	5806	935551	936176	color=acen
4A	1216966	1217686	6139	112713	114005	color=acen
4A	1216966	1217686	6139	109927	110605	color=acen
4A	1216966	1217686	6139	109297	111460	color=acen
1A	561856	562073	5569	1406818	1407174	color=acen
1A	561856	562073	5569	1406491	1407350	color=acen
2A	113634	115183	5809	2797256	2797543	color=acen
RA	1638984	1639212	5809	377713	378738	color=acen
7A	709956	710286	6110	895482	896755	color=acen
5A	648107	648311	5569	277432	278361	color=acen
5A	648107	648311	5569	273922	274783	color=acen
1A	1001067	1001268	5569	1212412	1213572	color=acen
1A	1001067	1001268	5569	1216597	1217185	color=acen
1A	1001067	1001268	5569	1216746	1217145	color=acen
6A	326739	328451	5504	591204	592612	color=acen
6A	326739	328451	5504	592728	593014	color=acen
2A	260358	260563	7	2650758	2651668	color=vvdyellow
4A	893653	894560	10	653217	653496	color=vvdyellow
6A	473033	473540	4	841535	842649	color=vvdyellow
3A	320298	320809	1	385921	386557	color=vvdyellow
3A	320298	320809	1	385941	386420	color=vvdyellow
3A	320298	320809	1	398671	399052	color=vvdyellow
2A	559502	559772	7	1002104	1002557	color=vvdyellow
1A	3150306	3150830	5	344631	344949	color=vvdyellow
3A	129467	129679	7	589973	590459	color=vvdyellow
3A	162225	162427	7	554638	554890	color=vvdyellow
1A	2631415	2631648	1	648753	649078	color=vvdyellow
1A	2631415	2631648	1	645515	646004	color=vvdyellow
3A	1637351	1637868	9	670751	671166	color=vvdyellow
RA	1061081	1061295	5	57523	57977	color=vvdyellow
5A	472207	472496	4	870737	871317	color=vvdyellow
1A	1062205	1062762	7	2695214	2695642	color=vvdyellow
3A	496396	497237	7	98522	99418	color=vvdyellow
3A	1177914	1178146	8	821692	823244	color=vvdyellow
3A	1529413	1530035	7	674987	675702	color=vvdyellow
3A	129924	132807	7	572777	573113	color=vvdyellow
3A	129924	132807	7	589973	590459	color=vvdyellow
6A	250460	250680	10	1110704	1111632	color=vvdyellow
6A	250460	250680	10	1111654	1112304	color=vvdyellow
3A	1681158	1682703	7	1997256	1997624	color=vvdyellow
1A	1369572	1369776	2	211637	211888	color=vvdyellow
RA	2161355	2161681	7	384402	386984	color=vvdyellow
2A	744837	747015	7	1772153	1776752	color=vvdyellow
1A	2512118	2513128	3	894388	895713	color=vvdyellow
1A	2512118	2513128	3	894010	894265	color=vvdyellow
1A	21736	22151	3	435573	435866	color=vvdyellow
1A	21736	22151	3	434763	435624	color=vvdyellow
1A	21736	22151	3	435819	436026	color=vvdyellow
3A	1671570	1673033	9	693826	694075	color=vvdyellow
3A	1671570	1673033	9	693296	694518	color=vvdyellow
6A	90557	90792	2	42509	44391	color=vvdyellow
1A	2940076	2941793	9	414808	417296	color=vvdyellow
1A	2403038	2403417	1	533173	533948	color=vvdyellow
1A	778592	779022	7	1284602	1284816	color=vvdyellow
1A	778592	779022	7	1285061	1286023	color=vvdyellow
6A	365543	365892	10	1051971	1052208	color=vvdyellow
6A	365543	365892	10	1050649	1051908	color=vvdyellow
6A	91125	92428	2	42509	44391	color=vvdyellow
RA	1659113	1660459	1	982391	983106	color=vvdyellow
2A	549521	550284	7	1002104	1002557	color=vvdyellow
1A	739790	740560	7	2231939	2232198	color=vvdyellow
1A	739790	740560	7	2232258	2232500	color=vvdyellow
2A	1203102	1203426	7	1192157	1192442	color=vvdyellow
2A	1203102	1203426	7	1186301	1188376	color=vvdyellow
1A	2937375	2938439	9	414808	417296	color=vvdyellow
1A	1396522	1398098	2	226133	226782	color=vvdyellow
3A	546697	547083	6	302029	302660	color=vvdyellow
1A	2922206	2923623	9	399755	401115	color=vvdyellow
3A	1495351	1496099	6	336657	337197	color=vvdyellow
3A	1626495	1626733	9	658337	659394	color=vvdyellow
3A	1626495	1626733	9	658354	659136	color=vvdyellow
5A	580195	580458	5	401915	402948	color=vvdyellow
2A	2022111	2024010	2	1120702	1122873	color=vvdyellow
3A	1176798	1177705	8	821692	823244	color=vvdyellow
1A	2160160	2160774	7	1956876	1957119	color=vvdyellow
1A	2160160	2160774	7	1955455	1956496	color=vvdyellow
2A	745912	746758	7	1772153	1776752	color=vvdyellow
3A	363780	365145	4	767155	767758	color=vvdyellow
3A	363780	365145	4	767321	767539	color=vvdyellow
2A	1803087	1803567	9	748095	748334	color=vvdyellow
2A	1803087	1803567	9	734022	734846	color=vvdyellow
3A	1421016	1421218	1	84637	84909	color=vvdyellow
1A	779889	780494	7	1284602	1284816	color=vvdyellow
1A	779889	780494	7	1285061	1286023	color=vvdyellow
3A	160823	162162	7	554638	554890	color=vvdyellow
2A	1218598	1218815	7	1192157	1192442	color=vvdyellow
1A	2641293	2641523	1	648753	649078	color=vvdyellow
1A	2641293	2641523	1	645515	646004	color=vvdyellow
6A	250943	251491	10	1110704	1111632	color=vvdyellow
6A	250943	251491	10	1111654	1112304	color=vvdyellow
RA	219026	219232	7	1848553	1849419	color=vvdyellow
2A	470742	471037	7	2187308	2187884	color=vvdyellow
2A	470742	471037	7	2187230	2187919	color=vvdyellow
2A	911060	911380	7	2348131	2348519	color=vvdyellow
RA	1667591	1668973	1	982391	983106	color=vvdyellow
1A	2845739	2846093	8	150138	153095	color=vvdyellow
1A	2845739	2846093	8	147881	148312	color=vvdyellow
1A	1396329	1396606	2	226133	226782	color=vvdyellow
1A	2052695	2054828	6	166878	167662	color=vvdyellow
1A	2052695	2054828	6	164224	164549	color=vvdyellow
6A	290902	291106	6	325036	325681	color=vvdyellow
RA	1330316	1330780	2	665434	665830	color=vvdyellow
RA	1330316	1330780	2	665016	665827	color=vvdyellow
2A	1200577	1201735	7	1192157	1192442	color=vvdyellow
2A	1200577	1201735	7	1186301	1188376	color=vvdyellow
6A	349976	350371	10	1056168	1056436	color=vvdyellow
1A	1772278	1772512	8	350194	351551	color=vvdyellow
3A	151244	151493	7	564876	565144	color=vvdyellow
4A	620794	621312	3	768544	769334	color=vvdyellow
3A	1671595	1673119	9	693826	694075	color=vvdyellow
3A	1671595	1673119	9	693296	694518	color=vvdyellow
7A	751286	752037	7	2484697	2485085	color=vvdyellow
RA	1667747	1668241	1	982391	983106	color=vvdyellow
5A	423716	423956	9	810861	811388	color=vvdyellow
1A	3109692	3112859	7	1493847	1494351	color=vvdyellow
2A	2100860	2102103	7	1750951	1751388	color=vvdyellow
RA	803888	804606	9	869468	870123	color=vvdyellow
4A	879708	880330	8	296948	297872	color=vvdyellow
7A	760962	762101	7	2503801	2504009	color=vvdyellow
2A	2055191	2056086	7	2516115	2516402	color=vvdyellow
3A	496553	496826	7	98522	99418	color=vvdyellow
RA	1212852	1213416	4	355608	356087	color=vvdyellow
2A	1985184	1985446	6	361726	362059	color=vvdyellow
3A	1681099	1682702	7	1997256	1997624	color=vvdyellow
5A	579449	580062	5	401915	402948	color=vvdyellow
1A	222105	224107	7	1656819	1657564	color=vvdyellow
1A	223857	224061	7	1656819	1657564	color=vvdyellow
RA	1863863	1864104	10	38025	39703	color=vvdyellow
5A	579843	580575	5	401915	402948	color=vvdyellow
2A	642368	643196	9	330322	330822	color=vvdyellow
2A	642368	643196	9	322108	324103	color=vvdyellow
2A	2227025	2227312	3	971259	973146	color=vvdyellow
2A	2227025	2227312	3	970409	971020	color=vvdyellow
2A	1171728	1172106	2	810955	811167	color=vvdyellow
2A	1171728	1172106	2	803409	803796	color=vvdyellow
3A	1102882	1103207	7	1034292	1034879	color=vvdyellow
7A	739993	740225	7	2484697	2485085	color=vvdyellow
2A	924962	925403	7	2334088	2334289	color=vvdyellow
2A	924962	925403	7	2340104	2340504	color=vvdyellow
1A	2846853	2847391	8	150138	153095	color=vvdyellow
1A	2846853	2847391	8	147881	148312	color=vvdyellow
1A	2401480	2402621	1	533173	533948	color=vvdyellow
1A	1525794	1526021	6	106876	107665	color=vvdyellow
RA	1192439	1193227	10	475473	475996	color=vvdyellow
RA	1192439	1193227	10	474933	475692	color=vvdyellow
RA	2157173	2159308	7	384402	386984	color=vvdyellow
RA	410328	410550	3	237145	237926	color=vvdyellow
2A	2180353	2180850	7	2048672	2049309	color=vvdyellow
RA	1197612	1197831	10	475473	475996	color=vvdyellow
RA	1197612	1197831	10	474933	475692	color=vvdyellow
1A	1475090	1475400	7	1634646	1635253	color=vvdyellow
1A	2052746	2052980	6	166878	167662	color=vvdyellow
1A	2052746	2052980	6	164224	164549	color=vvdyellow
6A	250438	250678	10	1110704	1111632	color=vvdyellow
6A	250438	250678	10	1111654	1112304	color=vvdyellow
1A	2829457	2829952	8	132951	133363	color=vvdyellow
RA	1913834	1914189	9	458775	459435	color=vvdyellow
3A	1627016	1627986	9	658337	659394	color=vvdyellow
3A	1627016	1627986	9	658354	659136	color=vvdyellow
3A	379410	379663	4	767155	767758	color=vvdyellow
3A	379410	379663	4	767321	767539	color=vvdyellow
2A	2017455	2018268	2	1120702	1122873	color=vvdyellow
RA	1003516	1003951	9	847686	847929	color=vvdyellow
2A	558929	559451	7	1002104	1002557	color=vvdyellow
6A	473206	473620	4	841535	842649	color=vvdyellow
RA	1837359	1837559	1	250635	250996	color=vvdyellow
2A	576549	577480	6	682397	682688	color=vvdyellow
2A	576549	577480	6	681030	682813	color=vvdyellow
5A	648107	648311	2	675549	676989	color=vvdyellow
RA	1305108	1306966	H	352244	354584	color=lred
RA	1305108	1306966	H	352597	352970	color=lred
3.5	1358028	1358923	5569	837741	838290	color=vvdorange
3.5	1358028	1358923	5569	837438	837653	color=vvdorange
3.4	934537	934944	5809	1613409	1613620	color=vvdorange
3.4	934537	934944	5809	1612906	1613194	color=vvdorange
3.6	367775	368773	5569	1937075	1937974	color=vvdorange
3.6	367775	368773	5569	1936904	1938036	color=vvdorange
3.1	2405891	2406197	5807	96696	96995	color=vvdorange
3.3	317932	318701	6372	1116569	1116895	color=vvdorange
3.5	296714	297450	6139	112713	114005	color=vvdorange
3.5	296714	297450	6139	109927	110605	color=vvdorange
3.5	296714	297450	6139	109297	111460	color=vvdorange
3.6	475355	475937	5569	1212412	1213572	color=vvdorange
3.6	475355	475937	5569	1216597	1217185	color=vvdorange
3.6	475355	475937	5569	1216746	1217145	color=vvdorange
3.4	1298508	1299345	5807	430568	431720	color=vvdorange
3.1	2087571	2087965	5807	591329	591619	color=vvdorange
3.5	398199	398558	6372	692136	692746	color=vvdorange
3.2	1159382	1159679	5569	884546	884840	color=vvdorange
3.2	1159382	1159679	5569	884691	885150	color=vvdorange
3.2	764506	764745	5809	2587013	2587262	color=vvdorange
3.2	764506	764745	5809	2586898	2588159	color=vvdorange
3.1	1356471	1356743	5809	599586	599918	color=vvdorange
3.1	1356471	1356743	5809	599645	599959	color=vvdorange
3.1	2398505	2398717	5807	96696	96995	color=vvdorange
3.6	1010772	1011297	5569	1488299	1488528	color=vvdorange
3.2	99106	99893	5809	2797256	2797543	color=vvdorange
3.6	309609	310477	5569	2069540	2070191	color=vvdorange
3.6	309609	310477	5569	2087923	2088575	color=vvdorange
3.1	1704727	1705970	5807	457425	457634	color=vvdorange
3.2	215444	215647	5809	2470216	2470614	color=vvdorange
3.4	266075	266345	5809	377713	378738	color=vvdorange
3.8	352745	353921	5806	621941	623530	color=vvdorange
3.8	352745	353921	5806	625856	627915	color=vvdorange
3.5	1229165	1229431	5809	1443946	1444393	color=vvdorange
3.4	1184130	1184573	5809	325722	327463	color=vvdorange
3.4	1184130	1184573	5809	325597	325951	color=vvdorange
3.5	981669	981904	5809	1966206	1967272	color=vvdorange
3.5	981669	981904	5809	1956029	1956316	color=vvdorange
3.5	981669	981904	5809	1955548	1955786	color=vvdorange
3.6	1142166	1142431	5569	1843936	1844766	color=vvdorange
3.6	1142166	1142431	5569	1844836	1845211	color=vvdorange
3.3	1101214	1101622	5569	483464	484162	color=vvdorange
3.12	35369	35910	6139	914807	916094	color=vvdorange
3.12	35369	35910	6139	916192	916392	color=vvdorange
3.9	267586	268066	5807	1974397	1974889	color=vvdorange
3.5	89211	90438	6139	307373	308336	color=vvdorange
3.5	89211	90438	6139	306731	307074	color=vvdorange
3.2	1632346	1633033	6372	1561386	1562180	color=vvdorange
3.2	1632346	1633033	6372	1554456	1554743	color=vvdorange
3.6	1079711	1080246	5569	1100684	1101876	color=vvdorange
3.6	1079711	1080246	5569	1099723	1101548	color=vvdorange
3.7	458153	458550	6110	538073	538507	color=vvdorange
3.7	458153	458550	6110	538215	538493	color=vvdorange
3.4	266483	267101	5809	377713	378738	color=vvdorange
3.4	1451172	1452040	5809	541335	541767	color=vvdorange
3.6	99885	100729	5569	1304687	1305455	color=vvdorange
3.4	1299998	1301064	5807	430568	431720	color=vvdorange
3.10	242876	243914	6110	251572	252265	color=vvdorange
3.10	242876	243914	6110	250587	251472	color=vvdorange
3.10	242876	243914	6110	250773	251185	color=vvdorange
3.8	613550	614032	5809	2260490	2260945	color=vvdorange
3.4	1537502	1538485	6110	51789	52032	color=vvdorange
3.3	827781	828620	5807	1641970	1643214	color=vvdorange
3.3	827781	828620	5807	1642469	1643224	color=vvdorange
3.5	1197405	1197692	5809	1490983	1491371	color=vvdorange
3.21	2724	2992	6110	571717	572037	color=vvdorange
3.4	1618098	1618555	6110	82076	83218	color=vvdorange
3.4	1618098	1618555	6110	81323	81607	color=vvdorange
3.2	1438811	1440278	6372	1483243	1483518	color=vvdorange
3.2	1438811	1440278	6372	1484389	1484706	color=vvdorange
3.10	96282	96759	5809	106181	106652	color=vvdorange
3.4	1497670	1498018	5809	705155	706242	color=vvdorange
3.4	1497670	1498018	5809	702255	702475	color=vvdorange
3.2	1525004	1525790	5569	1009175	1009579	color=vvdorange
