fromNode	toNode	weight	direction	fromAltName	toAltName
C1_06280C_A|2532	CR_03890W_A|1926	0.0202574751889427	undirected	NA	NA
C1_06280C_A|2532	CR_05540C_A|1866	0.00404827859891202	undirected	NA	NA
C1_06280C_A|2532	CR_07070C_A|3468	0.146918056760954	undirected	NA	NA
C1_06280C_A|2532	CR_07220C_A|3123	0.0528465072746728	undirected	NA	NA
C1_06280C_A|2532	CR_07680C_A|2445	0.00886119393199826	undirected	NA	NA
C1_06280C_A|2532	CR_07810W_A|1203	0.00866108211374001	undirected	NA	NA
C1_06280C_A|2532	CR_08510W_A|1371	0.00604209267377667	undirected	NA	NA
C1_06280C_A|2532	CR_09180W_A|798	0.00393052583335659	undirected	NA	NA
C1_06280C_A|2532	CR_09220C_A|1281	0.00459573089817562	undirected	NA	NA
C1_06280C_A|2532	CR_09440C_A|1048	0.00627233677463639	undirected	NA	NA
C1_06280C_A|2532	CR_09530C_A|2169	0.00345454890580743	undirected	NA	NA
C1_06280C_A|2532	CR_09880W_A|2664	0.000213397420761136	undirected	NA	NA
C1_06280C_A|2532	CR_10340W_A|2769	0.0100950206329078	undirected	NA	NA
C1_07120W_A|1824	C1_08900W_A|1677	0.0172556546857143	undirected	NA	NA
C1_07120W_A|1824	C1_09180W_A|2631	0.000317056057279377	undirected	NA	NA
C1_07120W_A|1824	C1_09400C_A|1275	2.80747880235877e-05	undirected	NA	NA
C1_07120W_A|1824	C1_10300W_A|2487	0.000320620096679745	undirected	NA	NA
C1_07120W_A|1824	C1_12010C_A|2715	0.00599613440236718	undirected	NA	NA
C1_07120W_A|1824	C1_13450W_A|2760	0.000466804868661248	undirected	NA	NA
C1_07120W_A|1824	C2_00680C_A|687	0.000208796314949494	undirected	NA	NA
C1_07120W_A|1824	C2_00690W_A|912	0.000431203346878375	undirected	NA	NA
C1_07120W_A|1824	C2_01300C_A|2130	0.00060561524755428	undirected	NA	NA
C1_07120W_A|1824	C2_04970W_A|1833	7.8094963740302e-05	undirected	NA	NA
C1_07120W_A|1824	C2_07720C_A|2049	0.00119542485255492	undirected	NA	NA
C1_07120W_A|1824	C2_08050C_A|1815	0.000858666430760095	undirected	NA	NA
C1_07120W_A|1824	C2_09810C_A|1305	4.81989586644631e-05	undirected	NA	NA
C1_07120W_A|1824	C2_10130W_A|3135	0.000159308543653247	undirected	NA	NA
C1_07120W_A|1824	C3_01020W_A|1794	0.000416111487927307	undirected	NA	NA
C1_07120W_A|1824	C3_01360C_A|1791	0.00139071173644055	undirected	NA	NA
C1_07120W_A|1824	C3_02330C_A|933	0.00100536693876892	undirected	NA	NA
C1_07120W_A|1824	C3_03460C_A|816	2.57754430267809e-05	undirected	NA	NA
C1_07120W_A|1824	C3_04530C_A|2232	0.000203461958500634	undirected	NA	NA
C1_07120W_A|1824	C3_04840C_A|1317	2.76566385918687e-05	undirected	NA	NA
C1_07120W_A|1824	C3_04880W_A|858	1.3912865877928e-05	undirected	NA	NA
C1_07120W_A|1824	C3_05810C_A|2214	0.000688713102099845	undirected	NA	NA
C1_07120W_A|1824	C3_07470W_A|1248	0.000637886943429426	undirected	NA	NA
C1_07120W_A|1824	C4_00110C_A|1665	7.23798572883887e-05	undirected	NA	NA
C1_07120W_A|1824	C4_00120W_A|660	3.78984790107426e-05	undirected	NA	NA
C1_07120W_A|1824	C4_00130W_A|726	2.51438311046989e-05	undirected	NA	NA
C1_07120W_A|1824	C4_00720W_A|825	1.04573218608891e-05	undirected	NA	NA
C1_07120W_A|1824	C4_01230C_A|411	0.000597277386425637	undirected	NA	NA
C1_07120W_A|1824	C4_01320C_A|2838	0.00128767696333333	undirected	NA	NA
C1_07120W_A|1824	C4_01850C_A|1920	0.000190932099986017	undirected	NA	NA
C1_07120W_A|1824	C4_01860C_A|1305	0.000766598051646403	undirected	NA	NA
C1_07120W_A|1824	C4_02030W_A|3336	0.00352173381903342	undirected	NA	NA
C1_07120W_A|1824	C4_02900C_A|1362	0.000142903635460745	undirected	NA	NA
C1_07120W_A|1824	C4_03570W_A|1905	0.00214098324856331	undirected	NA	NA
C1_07120W_A|1824	C4_04380C_A|285	1.38777402221756e-05	undirected	NA	NA
C1_07120W_A|1824	C4_04530C_A|1647	0.000216826413630623	undirected	NA	NA
C1_07120W_A|1824	C4_04790W_A|2547	4.0899538764553e-05	undirected	NA	NA
C1_07120W_A|1824	C4_04850C_A|1857	0.000392267070560941	undirected	NA	NA
C1_07120W_A|1824	C4_04860W_A|1176	0.00193887747121591	undirected	NA	NA
C1_07120W_A|1824	C4_05250W_A|708	4.02874469520351e-05	undirected	NA	NA
C1_07120W_A|1824	C4_05350W_A|1788	0.00100641985915254	undirected	NA	NA
C1_07120W_A|1824	C4_05560C_A|1572	0.000151952701610266	undirected	NA	NA
C1_07120W_A|1824	C4_06480C_A|1266	2.02307199276635e-05	undirected	NA	NA
C1_07120W_A|1824	C4_06970C_A|1407	7.59335852685354e-05	undirected	NA	NA
C1_07120W_A|1824	C4_06980W_A|900	5.83759388586203e-05	undirected	NA	NA
C1_07120W_A|1824	C5_02460C_A|1242	5.50258507105878e-05	undirected	NA	NA
C1_07120W_A|1824	C5_03020W_A|3615	0.00033576705607387	undirected	NA	NA
C1_07120W_A|1824	C5_03170C_A|2448	0.00135579813255038	undirected	NA	NA
C1_07120W_A|1824	C5_03430W_A|828	0.000231426894352218	undirected	NA	NA
C1_07120W_A|1824	C5_03750W_A|426	0.000102603907679052	undirected	NA	NA
C1_07120W_A|1824	C5_03930C_A|1806	0.000328818525076385	undirected	NA	NA
C1_07120W_A|1824	C5_04830W_A|2145	0.000147879859707866	undirected	NA	NA
C1_07120W_A|1824	C5_04940W_A|1749	1.8029555392307e-05	undirected	NA	NA
C1_07120W_A|1824	C6_00840W_A|492	6.91574213225293e-05	undirected	NA	NA
C1_07120W_A|1824	C6_02330W_A|561	0.000326893390714173	undirected	NA	NA
C1_07120W_A|1824	C6_02710C_A|1257	5.73092769967331e-05	undirected	NA	NA
C1_07120W_A|1824	C6_03030W_A|1257	0.000672856575710148	undirected	NA	NA
C1_07120W_A|1824	C6_03100W_A|1560	0.000640774214295926	undirected	NA	NA
C1_07120W_A|1824	C6_03500C_A|1254	1.2217876075046e-06	undirected	NA	NA
C1_07120W_A|1824	C6_03700W_A|3783	0.000123365818590215	undirected	NA	NA
C1_07120W_A|1824	C6_03850C_A|1179	0.000335903797341334	undirected	NA	NA
C1_07120W_A|1824	C7_00090C_A|3057	9.13502633983167e-05	undirected	NA	NA
C1_07120W_A|1824	C7_00100W_A|1779	0.000122374068921997	undirected	NA	NA
C1_07120W_A|1824	C7_00360W_A|1014	7.07607325906502e-05	undirected	NA	NA
C1_07120W_A|1824	C7_00630C_A|1840	2.35866549265236e-05	undirected	NA	NA
C1_07120W_A|1824	C7_01500W_A|1311	0.000128506948896051	undirected	NA	NA
C1_07120W_A|1824	C7_02500C_A|921	0.00146283949015082	undirected	NA	NA
C1_07120W_A|1824	C7_03150W_A|2088	0.00112241154656989	undirected	NA	NA
C1_07120W_A|1824	C7_03420C_A|1830	0.00137764623353639	undirected	NA	NA
C1_07120W_A|1824	C7_03440W_A|1662	0.000934125176186373	undirected	NA	NA
C1_07120W_A|1824	MSTRG.12381.1|808|u|NA|Ca22chr7A_C_albicans_SC5314|calb	1.37891467769325e-05	undirected	NA	NA
C1_07120W_A|1824	C7_03480W_A|3138	0.00552866100172171	undirected	NA	NA
C1_07120W_A|1824	C7_03500W_A|1167	3.68113257940498e-05	undirected	NA	NA
C1_07120W_A|1824	CR_01010W_A|381	0.000362481629004458	undirected	NA	NA
C1_07120W_A|1824	MSTRG.13525.1|877|u|NA|Ca22chrRA_C_albicans_SC5314|calb	4.36581267020307e-05	undirected	NA	NA
C1_07120W_A|1824	CR_03890W_A|1926	0.000446304123724103	undirected	NA	NA
C1_07120W_A|1824	CR_05540C_A|1866	0.000403202255097142	undirected	NA	NA
C1_07120W_A|1824	CR_07070C_A|3468	0.00263908523886735	undirected	NA	NA
C1_07120W_A|1824	CR_07220C_A|3123	0.00220811140962386	undirected	NA	NA
C1_07120W_A|1824	CR_07680C_A|2445	0.000201318637078708	undirected	NA	NA
C1_07120W_A|1824	CR_07810W_A|1203	0.000230273738411566	undirected	NA	NA
C1_07120W_A|1824	CR_08510W_A|1371	0.000184257356035462	undirected	NA	NA
C1_07120W_A|1824	CR_09180W_A|798	5.90389699636306e-05	undirected	NA	NA
C1_07120W_A|1824	CR_09220C_A|1281	0.000152494240693052	undirected	NA	NA
C1_07120W_A|1824	CR_09440C_A|1048	0.000448804789238658	undirected	NA	NA
C1_07120W_A|1824	CR_09530C_A|2169	0.000304212593484804	undirected	NA	NA
C1_07120W_A|1824	CR_09880W_A|2664	7.88813913770337e-05	undirected	NA	NA
C1_07120W_A|1824	CR_10340W_A|2769	0.00563107983554867	undirected	NA	NA
C1_08900W_A|1677	C1_09180W_A|2631	0.000416113018298684	undirected	NA	NA
C1_08900W_A|1677	C1_09400C_A|1275	0.000148883244815344	undirected	NA	NA
C1_08900W_A|1677	C1_10300W_A|2487	0.000221519590572588	undirected	NA	NA
C1_08900W_A|1677	C1_12010C_A|2715	0.00809324452362662	undirected	NA	NA
C1_08900W_A|1677	C1_13450W_A|2760	0.00242175159377538	undirected	NA	NA
C1_08900W_A|1677	C2_00680C_A|687	0.000210970329075839	undirected	NA	NA
C1_08900W_A|1677	C2_00690W_A|912	0.00220733638613787	undirected	NA	NA
C1_08900W_A|1677	C2_01300C_A|2130	0.00138963234340049	undirected	NA	NA
C1_08900W_A|1677	C2_04970W_A|1833	0.00016528242872303	undirected	NA	NA
C1_08900W_A|1677	C2_07720C_A|2049	0.0044062125942226	undirected	NA	NA
C1_08900W_A|1677	C2_08050C_A|1815	0.000392452485580193	undirected	NA	NA
C1_08900W_A|1677	C2_09810C_A|1305	0.000224553177372903	undirected	NA	NA
C1_08900W_A|1677	C2_10130W_A|3135	0.000326645494306082	undirected	NA	NA
C1_08900W_A|1677	C3_01020W_A|1794	0.00211801820067609	undirected	NA	NA
C1_08900W_A|1677	C3_01360C_A|1791	0.00144130556501019	undirected	NA	NA
C1_08900W_A|1677	C3_02330C_A|933	0.00349350152441707	undirected	NA	NA
C1_08900W_A|1677	C3_03460C_A|816	6.24273219860951e-05	undirected	NA	NA
C1_08900W_A|1677	C3_04530C_A|2232	0.0001992582196749	undirected	NA	NA
C1_08900W_A|1677	C3_04840C_A|1317	0.000286846157480601	undirected	NA	NA
C1_08900W_A|1677	C3_04880W_A|858	5.06840712626549e-05	undirected	NA	NA
C1_08900W_A|1677	C3_05810C_A|2214	0.000160511810835846	undirected	NA	NA
C1_08900W_A|1677	C3_07470W_A|1248	0.0014638323016058	undirected	NA	NA
C1_08900W_A|1677	C4_00110C_A|1665	0.000377197989089685	undirected	NA	NA
C1_08900W_A|1677	C4_00120W_A|660	0.00028701714117907	undirected	NA	NA
C1_08900W_A|1677	C4_00130W_A|726	0.000205891786075388	undirected	NA	NA
C1_08900W_A|1677	C4_00720W_A|825	3.05339250958779e-05	undirected	NA	NA
C1_08900W_A|1677	C4_01230C_A|411	0.00122367299654084	undirected	NA	NA
C1_08900W_A|1677	C4_01320C_A|2838	0.00217567934107326	undirected	NA	NA
C1_08900W_A|1677	C4_01850C_A|1920	0.00140973551311346	undirected	NA	NA
C1_08900W_A|1677	C4_01860C_A|1305	0.00389625019092496	undirected	NA	NA
C1_08900W_A|1677	C4_02030W_A|3336	0.00974706354590311	undirected	NA	NA
C1_08900W_A|1677	C4_02900C_A|1362	6.61192613915456e-05	undirected	NA	NA
C1_08900W_A|1677	C4_03570W_A|1905	0.00876037829056202	undirected	NA	NA
C1_08900W_A|1677	C4_04380C_A|285	3.96201213121347e-05	undirected	NA	NA
C1_08900W_A|1677	C4_04530C_A|1647	5.46843124649913e-05	undirected	NA	NA
C1_08900W_A|1677	C4_04790W_A|2547	0.000357408953088285	undirected	NA	NA
C1_08900W_A|1677	C4_04850C_A|1857	0.00962664245064527	undirected	NA	NA
C1_08900W_A|1677	C4_04860W_A|1176	0.000453716575383992	undirected	NA	NA
C1_08900W_A|1677	C4_05250W_A|708	0.000116679357812295	undirected	NA	NA
C1_08900W_A|1677	C4_05350W_A|1788	0.00255318603755908	undirected	NA	NA
C1_08900W_A|1677	C4_05560C_A|1572	0.00132317593844744	undirected	NA	NA
C1_08900W_A|1677	C4_06480C_A|1266	6.63743928472136e-05	undirected	NA	NA
C1_08900W_A|1677	C4_06970C_A|1407	0.000749133939414969	undirected	NA	NA
C1_08900W_A|1677	C4_06980W_A|900	0.000519923674158477	undirected	NA	NA
C1_08900W_A|1677	C5_02460C_A|1242	0.000104627901696908	undirected	NA	NA
C1_08900W_A|1677	C5_03020W_A|3615	0.00256024347317108	undirected	NA	NA
C1_08900W_A|1677	C5_03170C_A|2448	0.00168307745109984	undirected	NA	NA
C1_08900W_A|1677	C5_03430W_A|828	0.00187385929289654	undirected	NA	NA
C1_08900W_A|1677	C5_03750W_A|426	0.000274225818406286	undirected	NA	NA
C1_08900W_A|1677	C5_03930C_A|1806	0.000740715314646371	undirected	NA	NA
C1_08900W_A|1677	C5_04830W_A|2145	5.70337015187773e-05	undirected	NA	NA
C1_08900W_A|1677	C5_04940W_A|1749	7.34397782046277e-05	undirected	NA	NA
C1_08900W_A|1677	C6_00840W_A|492	0.000105926590472905	undirected	NA	NA
C1_08900W_A|1677	C6_02330W_A|561	0.000188155609033917	undirected	NA	NA
C1_08900W_A|1677	C6_02710C_A|1257	0.000379558170523088	undirected	NA	NA
C1_08900W_A|1677	C6_03030W_A|1257	0.00382117716676567	undirected	NA	NA
C1_08900W_A|1677	C6_03100W_A|1560	0.000503795244595942	undirected	NA	NA
C1_08900W_A|1677	C6_03500C_A|1254	7.85498170778179e-06	undirected	NA	NA
C1_08900W_A|1677	C6_03700W_A|3783	4.11452403336299e-05	undirected	NA	NA
C1_08900W_A|1677	C6_03850C_A|1179	0.00115263204017045	undirected	NA	NA
C1_08900W_A|1677	C7_00090C_A|3057	0.000266758338225255	undirected	NA	NA
C1_08900W_A|1677	C7_00100W_A|1779	0.000309275910379804	undirected	NA	NA
C1_08900W_A|1677	C7_00360W_A|1014	9.88854180312058e-05	undirected	NA	NA
C1_08900W_A|1677	C7_00630C_A|1840	4.38153237786816e-05	undirected	NA	NA
C1_08900W_A|1677	C7_01500W_A|1311	0.000326995797486024	undirected	NA	NA
C1_08900W_A|1677	C7_02500C_A|921	0.00500846008200024	undirected	NA	NA
C1_08900W_A|1677	C7_03150W_A|2088	0.00612144922939576	undirected	NA	NA
C1_08900W_A|1677	C7_03420C_A|1830	0.00414771879055586	undirected	NA	NA
C1_08900W_A|1677	C7_03440W_A|1662	0.00533348769192191	undirected	NA	NA
C1_08900W_A|1677	MSTRG.12381.1|808|u|NA|Ca22chr7A_C_albicans_SC5314|calb	2.03110843254175e-05	undirected	NA	NA
C1_08900W_A|1677	C7_03480W_A|3138	0.00554591293776352	undirected	NA	NA
C1_08900W_A|1677	C7_03500W_A|1167	0.000196618295525231	undirected	NA	NA
C1_08900W_A|1677	CR_01010W_A|381	0.000424257598356321	undirected	NA	NA
C1_08900W_A|1677	MSTRG.13525.1|877|u|NA|Ca22chrRA_C_albicans_SC5314|calb	0.000189309767159742	undirected	NA	NA
C1_08900W_A|1677	CR_03890W_A|1926	0.00266002625299442	undirected	NA	NA
C1_08900W_A|1677	CR_05540C_A|1866	0.00102435686906981	undirected	NA	NA
C1_08900W_A|1677	CR_07070C_A|3468	0.00680404584700952	undirected	NA	NA
C1_08900W_A|1677	CR_07220C_A|3123	0.0104663688194037	undirected	NA	NA
C1_08900W_A|1677	CR_07680C_A|2445	0.000887633848323942	undirected	NA	NA
C1_08900W_A|1677	CR_07810W_A|1203	0.000437615916503899	undirected	NA	NA
C1_08900W_A|1677	CR_08510W_A|1371	0.000423099879005408	undirected	NA	NA
C1_08900W_A|1677	CR_09180W_A|798	0.000233429885895384	undirected	NA	NA
C1_08900W_A|1677	CR_09220C_A|1281	0.000592682910305329	undirected	NA	NA
C1_08900W_A|1677	CR_09440C_A|1048	0.000844055029519764	undirected	NA	NA
C1_08900W_A|1677	CR_09530C_A|2169	0.00038358589970184	undirected	NA	NA
C1_08900W_A|1677	CR_09880W_A|2664	2.42265158355205e-05	undirected	NA	NA
C1_08900W_A|1677	CR_10340W_A|2769	0.00328647154233107	undirected	NA	NA
C1_09180W_A|2631	C1_09400C_A|1275	0.000179133386195999	undirected	NA	NA
C1_09180W_A|2631	C1_10300W_A|2487	0.00233792658328056	undirected	NA	NA
C1_09180W_A|2631	C1_12010C_A|2715	0.00283703627764413	undirected	NA	NA
C1_09180W_A|2631	C1_13450W_A|2760	0.00137161223390736	undirected	NA	NA
C1_09180W_A|2631	C2_00680C_A|687	0.000126926746567245	undirected	NA	NA
C1_09180W_A|2631	C2_00690W_A|912	0.000321218941269091	undirected	NA	NA
C1_09180W_A|2631	C2_01300C_A|2130	0.0038236420547372	undirected	NA	NA
C1_09180W_A|2631	C2_04970W_A|1833	9.33987680181682e-05	undirected	NA	NA
C1_09180W_A|2631	C2_07720C_A|2049	0.00474077126516867	undirected	NA	NA
C1_09180W_A|2631	C2_08050C_A|1815	0.000283881777220597	undirected	NA	NA
C1_09180W_A|2631	C2_09810C_A|1305	0.000893908285739734	undirected	NA	NA
C1_09180W_A|2631	C2_10130W_A|3135	0.00342205325334642	undirected	NA	NA
C1_09180W_A|2631	C3_01020W_A|1794	0.00140090741321985	undirected	NA	NA
C1_09180W_A|2631	C3_01360C_A|1791	0.00142075635215903	undirected	NA	NA
C1_09180W_A|2631	C3_02330C_A|933	0.00229212621433536	undirected	NA	NA
C1_09180W_A|2631	C3_03460C_A|816	0.00097827346792987	undirected	NA	NA
C1_09180W_A|2631	C3_04530C_A|2232	0.000376057229684225	undirected	NA	NA
C1_09180W_A|2631	C3_04840C_A|1317	0.00011354400324255	undirected	NA	NA
C1_09180W_A|2631	C3_04880W_A|858	0.000120320222624518	undirected	NA	NA
C1_09180W_A|2631	C3_05810C_A|2214	0.00028896626496349	undirected	NA	NA
C1_09180W_A|2631	C3_07470W_A|1248	0.000577259661874192	undirected	NA	NA
C1_09180W_A|2631	C4_00110C_A|1665	0.000116105444471215	undirected	NA	NA
C1_09180W_A|2631	C4_00120W_A|660	9.25427074569599e-05	undirected	NA	NA
C1_09180W_A|2631	C4_00130W_A|726	3.39678938959919e-05	undirected	NA	NA
C1_09180W_A|2631	C4_00720W_A|825	3.96650186641725e-05	undirected	NA	NA
C1_09180W_A|2631	C4_01230C_A|411	0.000130720432533656	undirected	NA	NA
C1_09180W_A|2631	C4_01320C_A|2838	0.00238508448592281	undirected	NA	NA
C1_09180W_A|2631	C4_01850C_A|1920	0.00222130619619954	undirected	NA	NA
C1_09180W_A|2631	C4_01860C_A|1305	0.00201994398992469	undirected	NA	NA
C1_09180W_A|2631	C4_02030W_A|3336	0.00581676122853106	undirected	NA	NA
C1_09180W_A|2631	C4_02900C_A|1362	0.000555976033384823	undirected	NA	NA
C1_09180W_A|2631	C4_03570W_A|1905	0.00189436021496563	undirected	NA	NA
C1_09180W_A|2631	C4_04380C_A|285	5.21362724244966e-05	undirected	NA	NA
C1_09180W_A|2631	C4_04530C_A|1647	5.17562679196093e-05	undirected	NA	NA
C1_09180W_A|2631	C4_04790W_A|2547	0.000137118329408643	undirected	NA	NA
C1_09180W_A|2631	C4_04850C_A|1857	0.0013889562027869	undirected	NA	NA
C1_09180W_A|2631	C4_04860W_A|1176	0.00178914841050842	undirected	NA	NA
C1_09180W_A|2631	C4_05250W_A|708	0.000773373253052736	undirected	NA	NA
C1_09180W_A|2631	C4_05350W_A|1788	0.00275446913205498	undirected	NA	NA
C1_09180W_A|2631	C4_05560C_A|1572	0.00116466673127107	undirected	NA	NA
C1_09180W_A|2631	C4_06480C_A|1266	0.000426589544674066	undirected	NA	NA
C1_09180W_A|2631	C4_06970C_A|1407	0.000131657702636083	undirected	NA	NA
C1_09180W_A|2631	C4_06980W_A|900	8.39040630433434e-05	undirected	NA	NA
C1_09180W_A|2631	C5_02460C_A|1242	0.000166885759549175	undirected	NA	NA
C1_09180W_A|2631	C5_03020W_A|3615	0.000762005694185359	undirected	NA	NA
C1_09180W_A|2631	C5_03170C_A|2448	0.000291467990363008	undirected	NA	NA
C1_09180W_A|2631	C5_03430W_A|828	0.000676050001088704	undirected	NA	NA
C1_09180W_A|2631	C5_03750W_A|426	0.000901727558124336	undirected	NA	NA
C1_09180W_A|2631	C5_03930C_A|1806	0.000819372465038737	undirected	NA	NA
C1_09180W_A|2631	C5_04830W_A|2145	0.00198924038722064	undirected	NA	NA
C1_09180W_A|2631	C5_04940W_A|1749	6.85942835030923e-05	undirected	NA	NA
C1_09180W_A|2631	C6_00840W_A|492	4.91307681778379e-05	undirected	NA	NA
C1_09180W_A|2631	C6_02330W_A|561	0.000123897597160058	undirected	NA	NA
C1_09180W_A|2631	C6_02710C_A|1257	0.000215841633541326	undirected	NA	NA
C1_09180W_A|2631	C6_03030W_A|1257	0.00128016505743621	undirected	NA	NA
C1_09180W_A|2631	C6_03100W_A|1560	0.000588469452484769	undirected	NA	NA
C1_09180W_A|2631	C6_03500C_A|1254	0.000105796838868074	undirected	NA	NA
C1_09180W_A|2631	C6_03700W_A|3783	0.000725549226916231	undirected	NA	NA
C1_09180W_A|2631	C6_03850C_A|1179	8.09874457899029e-05	undirected	NA	NA
C1_09180W_A|2631	C7_00090C_A|3057	9.00388096816517e-05	undirected	NA	NA
C1_09180W_A|2631	C7_00100W_A|1779	0.000293522975670774	undirected	NA	NA
C1_09180W_A|2631	C7_00360W_A|1014	0.000220785118653929	undirected	NA	NA
C1_09180W_A|2631	C7_00630C_A|1840	0.000179037389648189	undirected	NA	NA
C1_09180W_A|2631	C7_01500W_A|1311	0.000262684264030233	undirected	NA	NA
C1_09180W_A|2631	C7_02500C_A|921	0.000869837202810098	undirected	NA	NA
C1_09180W_A|2631	C7_03150W_A|2088	0.00184119268496908	undirected	NA	NA
C1_09180W_A|2631	C7_03420C_A|1830	0.000384326927334102	undirected	NA	NA
C1_09180W_A|2631	C7_03440W_A|1662	0.000109644524879824	undirected	NA	NA
C1_09180W_A|2631	MSTRG.12381.1|808|u|NA|Ca22chr7A_C_albicans_SC5314|calb	2.35045378629346e-05	undirected	NA	NA
C1_09180W_A|2631	C7_03480W_A|3138	0.00337579894841361	undirected	NA	NA
C1_09180W_A|2631	C7_03500W_A|1167	0.000113495008716762	undirected	NA	NA
C1_09180W_A|2631	CR_01010W_A|381	0.000573845169587382	undirected	NA	NA
C1_09180W_A|2631	MSTRG.13525.1|877|u|NA|Ca22chrRA_C_albicans_SC5314|calb	7.32305206963718e-05	undirected	NA	NA
C1_09180W_A|2631	CR_03890W_A|1926	0.000500790658926122	undirected	NA	NA
C1_09180W_A|2631	CR_05540C_A|1866	0.00165960875280831	undirected	NA	NA
C1_09180W_A|2631	CR_07070C_A|3468	0.00391127292101846	undirected	NA	NA
C1_09180W_A|2631	CR_07220C_A|3123	0.00374181470950762	undirected	NA	NA
C1_09180W_A|2631	CR_07680C_A|2445	0.000434282498701271	undirected	NA	NA
C1_09180W_A|2631	CR_07810W_A|1203	0.000308039304344635	undirected	NA	NA
C1_09180W_A|2631	CR_08510W_A|1371	0.0010644443757309	undirected	NA	NA
C1_09180W_A|2631	CR_09180W_A|798	0.00027605144567276	undirected	NA	NA
C1_09180W_A|2631	CR_09220C_A|1281	0.00062156232814294	undirected	NA	NA
C1_09180W_A|2631	CR_09440C_A|1048	0.000666945343874834	undirected	NA	NA
C1_09180W_A|2631	CR_09530C_A|2169	0.000602621414754954	undirected	NA	NA
C1_09180W_A|2631	CR_09880W_A|2664	9.39990311991592e-05	undirected	NA	NA
C1_09180W_A|2631	CR_10340W_A|2769	0.00301165994325203	undirected	NA	NA
C1_09400C_A|1275	C1_10300W_A|2487	3.27277779007427e-05	undirected	NA	NA
C1_09400C_A|1275	C1_12010C_A|2715	0.000600129888641451	undirected	NA	NA
C1_09400C_A|1275	C1_13450W_A|2760	0.00138956080839206	undirected	NA	NA
C1_09400C_A|1275	C2_00680C_A|687	0.000463182913737565	undirected	NA	NA
C1_09400C_A|1275	C2_00690W_A|912	0.00187143207680312	undirected	NA	NA
C1_09400C_A|1275	C2_01300C_A|2130	0.000382971103235606	undirected	NA	NA
C1_09400C_A|1275	C2_04970W_A|1833	0.000316428680473436	undirected	NA	NA
C1_09400C_A|1275	C2_07720C_A|2049	0.00219650768568425	undirected	NA	NA
C1_09400C_A|1275	C2_08050C_A|1815	0.00953561460774268	undirected	NA	NA
C1_09400C_A|1275	C2_09810C_A|1305	0.00225223831076441	undirected	NA	NA
C1_09400C_A|1275	C2_10130W_A|3135	0.000122866090284097	undirected	NA	NA
C1_09400C_A|1275	C3_01020W_A|1794	0.00107452639654498	undirected	NA	NA
C1_09400C_A|1275	C3_01360C_A|1791	0.000407675757664222	undirected	NA	NA
C1_09400C_A|1275	C3_02330C_A|933	0.00138849458797209	undirected	NA	NA
C1_09400C_A|1275	C3_03460C_A|816	0.000153752836535515	undirected	NA	NA
C1_09400C_A|1275	C3_04530C_A|2232	0.000192394039655291	undirected	NA	NA
C1_09400C_A|1275	C3_04840C_A|1317	0.0545887459306447	undirected	NA	NA
C1_09400C_A|1275	C3_04880W_A|858	0.000137277231113185	undirected	NA	NA
C1_09400C_A|1275	C3_05810C_A|2214	0.000229962676128943	undirected	NA	NA
C1_09400C_A|1275	C3_07470W_A|1248	6.29239115125623e-05	undirected	NA	NA
C1_09400C_A|1275	C4_00110C_A|1665	0.0389567024809344	undirected	NA	NA
C1_09400C_A|1275	C4_00120W_A|660	0.0381508656171869	undirected	NA	NA
C1_09400C_A|1275	C4_00130W_A|726	0.0255545180756604	undirected	NA	NA
C1_09400C_A|1275	C4_00720W_A|825	0.000125134978557267	undirected	NA	NA
C1_09400C_A|1275	C4_01230C_A|411	6.33149512123022e-05	undirected	NA	NA
C1_09400C_A|1275	C4_01320C_A|2838	0.000908523778441608	undirected	NA	NA
C1_09400C_A|1275	C4_01850C_A|1920	0.00068350932001141	undirected	NA	NA
C1_09400C_A|1275	C4_01860C_A|1305	0.00146315461452966	undirected	NA	NA
C1_09400C_A|1275	C4_02030W_A|3336	0.000678232128079554	undirected	NA	NA
C1_09400C_A|1275	C4_02900C_A|1362	4.24344490147316e-05	undirected	NA	NA
C1_09400C_A|1275	C4_03570W_A|1905	0.00111767446528013	undirected	NA	NA
C1_09400C_A|1275	C4_04380C_A|285	7.83484825758413e-06	undirected	NA	NA
C1_09400C_A|1275	C4_04530C_A|1647	0.000159690921572582	undirected	NA	NA
C1_09400C_A|1275	C4_04790W_A|2547	0.000174387455188288	undirected	NA	NA
C1_09400C_A|1275	C4_04850C_A|1857	0.000342802013332141	undirected	NA	NA
C1_09400C_A|1275	C4_04860W_A|1176	2.53561015004489e-05	undirected	NA	NA
C1_09400C_A|1275	C4_05250W_A|708	6.99089163813896e-05	undirected	NA	NA
C1_09400C_A|1275	C4_05350W_A|1788	0.000772368652772796	undirected	NA	NA
C1_09400C_A|1275	C4_05560C_A|1572	0.0130749316230842	undirected	NA	NA
C1_09400C_A|1275	C4_06480C_A|1266	0.000176093337810819	undirected	NA	NA
C1_09400C_A|1275	C4_06970C_A|1407	0.000122476187590499	undirected	NA	NA
C1_09400C_A|1275	C4_06980W_A|900	8.82112878161633e-05	undirected	NA	NA
C1_09400C_A|1275	C5_02460C_A|1242	0.000960768321285301	undirected	NA	NA
C1_09400C_A|1275	C5_03020W_A|3615	0.0135591579494166	undirected	NA	NA
C1_09400C_A|1275	C5_03170C_A|2448	2.24556989659768e-05	undirected	NA	NA
